Price,Close,High,Low,Open,Volume
Ticker,APA,APA,APA,APA,APA
Date,,,,,
2025-01-02,23.13337516784668,23.558839613483286,22.89590703505091,23.301581997813965,4663200
2025-01-03,23.17295265197754,23.242213950377636,22.81674953194408,23.103691353577442,3983500
2025-01-06,23.41042137145996,24.162404706847674,23.2620040300399,23.55883871288002,7644500
2025-01-07,23.41042137145996,23.964513660135,23.301581107045102,23.55883871288002,5483300
2025-01-08,23.43021011352539,23.47968193002653,23.153163034324056,23.252108554555164,4305900
2025-01-10,23.43021011352539,24.211875760170596,23.38073640979542,23.994197125445222,5845600
2025-01-13,24.122825622558594,24.59776375485955,23.62809989546796,23.776519123378254,7030500
2025-01-14,24.58786964416504,24.775865953702887,23.885358112328305,23.96451415520283,6654600
2025-01-15,25.181541442871094,25.438797172242204,24.667026209670944,24.805548815829074,8306800
2025-01-16,24.88470458984375,25.557531904832466,24.716497761096573,25.003439598994852,6157800
2025-01-17,24.142616271972656,25.003439909115453,23.934832362417236,25.003439909115453,9424700
2025-01-21,23.450000762939453,23.944726501505865,23.370844720257985,23.736940709948932,7740000
2025-01-22,23.360000610351562,23.850000381469727,23.1200008392334,23.170000076293945,5794600
2025-01-23,23.510000228881836,24.329999923706055,23.31999969482422,23.6299991607666,8147900
2025-01-24,23.31999969482422,23.8799991607666,23.229999542236328,23.579999923706055,5964400
2025-01-27,23.3799991607666,24.139999389648438,23.200000762939453,23.459999084472656,6907700
2025-01-28,23.34000015258789,23.690000534057617,22.899999618530273,23.5,5280200
2025-01-29,23.18000030517578,23.31999969482422,22.959999084472656,23.1200008392334,4100900
2025-01-30,22.989999771118164,23.479999542236328,22.81999969482422,23.3700008392334,4692000
2025-01-31,21.93000030517578,22.920000076293945,21.899999618530273,22.760000228881836,14812400
2025-02-03,21.469999313354492,21.920000076293945,21.190000534057617,21.81999969482422,6867800
2025-02-04,22.389999389648438,22.510000228881836,21.149999618530273,21.149999618530273,5965600
2025-02-05,22.190000534057617,22.450000762939453,22.100000381469727,22.31999969482422,4278800
