Price,Close,High,Low,Open,Volume
Ticker,APD,APD,APD,APD,APD
Date,,,,,
2025-01-02,283.2900085449219,290.2099914550781,282.8599853515625,286.55999755859375,918100
2025-01-03,283.9100036621094,287.45001220703125,282.5199890136719,283.7699890136719,1581600
2025-01-06,283.239990234375,285.25,281.9700012207031,284.32000732421875,1458200
2025-01-07,286.3299865722656,292.3800048828125,285.0899963378906,285.8500061035156,1260200
2025-01-08,285.25,287.2699890136719,284.2300109863281,286.2900085449219,1041700
2025-01-10,293.0799865722656,295.2200012207031,290.0,293.7200012207031,2423500
2025-01-13,301.739990234375,302.0299987792969,292.92999267578125,293.75,2290700
2025-01-14,307.9599914550781,309.2300109863281,304.4100036621094,306.29998779296875,1949300
2025-01-15,306.8999938964844,311.32000732421875,300.20001220703125,308.4599914550781,2212000
2025-01-16,312.05999755859375,312.20001220703125,306.29998779296875,309.2099914550781,1237800
2025-01-17,317.79998779296875,318.0899963378906,311.3299865722656,314.5,2315400
2025-01-21,319.760009765625,321.010009765625,318.25,318.9200134277344,1975100
2025-01-22,316.989990234375,320.6600036621094,314.55999755859375,320.6600036621094,1621300
2025-01-23,324.0,324.20001220703125,314.2900085449219,319.5400085449219,2269800
2025-01-24,329.260009765625,329.94000244140625,325.4200134277344,326.0899963378906,2052100
2025-01-27,326.6199951171875,328.0400085449219,320.44000244140625,325.69000244140625,2109300
2025-01-28,327.0,328.7099914550781,324.739990234375,328.7099914550781,1699600
2025-01-29,327.30999755859375,327.8500061035156,324.1499938964844,327.3500061035156,1650100
2025-01-30,335.1000061035156,335.2300109863281,325.6300048828125,326.6700134277344,1381400
2025-01-31,335.260009765625,338.0,333.3299865722656,336.4100036621094,2367600
2025-02-03,338.07000732421875,339.1000061035156,329.19000244140625,330.8800048828125,1789800
2025-02-04,335.6700134277344,341.1400146484375,335.1300048828125,337.29998779296875,2022100
2025-02-05,333.1499938964844,336.07000732421875,330.4800109863281,333.8999938964844,2117800
