Price,Close,High,Low,Open,Volume
Ticker,AJG,AJG,AJG,AJG,AJG
Date,,,,,
2025-01-02,275.8900146484375,286.2699890136719,275.55999755859375,285.3900146484375,2560700
2025-01-03,280.3999938964844,281.75,276.80999755859375,277.4200134277344,3729000
2025-01-06,276.4200134277344,282.0,276.260009765625,281.7099914550781,1678100
2025-01-07,279.7699890136719,282.19000244140625,277.2300109863281,278.32000732421875,2776800
2025-01-08,285.5,286.0899963378906,280.1700134277344,282.1300048828125,1853500
2025-01-10,287.010009765625,290.3399963378906,283.6199951171875,285.989990234375,3074500
2025-01-13,285.80999755859375,288.30999755859375,285.2200012207031,285.2200012207031,1918400
2025-01-14,289.1099853515625,289.75,284.8699951171875,286.0,1284600
2025-01-15,290.19000244140625,292.0,287.760009765625,292.0,1869200
2025-01-16,295.7900085449219,296.0199890136719,290.760009765625,290.760009765625,1230500
2025-01-17,294.82000732421875,296.92999267578125,293.9100036621094,295.7900085449219,1261500
2025-01-21,296.7699890136719,299.010009765625,293.8599853515625,296.8800048828125,1626500
2025-01-22,293.5,297.6600036621094,293.3999938964844,297.1499938964844,1504700
2025-01-23,288.0,294.3599853515625,287.5,292.45001220703125,1565300
2025-01-24,289.510009765625,289.92999267578125,286.7799987792969,286.79998779296875,2030400
2025-01-27,296.0,297.70001220703125,289.5199890136719,289.5199890136719,1630400
2025-01-28,293.4100036621094,297.489990234375,293.19000244140625,296.0,1781700
2025-01-29,294.1000061035156,296.0,291.4700012207031,292.0,1593800
2025-01-30,299.0299987792969,299.44000244140625,294.6000061035156,297.07000732421875,1641600
2025-01-31,301.82000732421875,307.739990234375,296.8299865722656,298.20001220703125,2411700
2025-02-03,309.0,309.5299987792969,299.3699951171875,299.75,2216500
2025-02-04,312.2099914550781,313.0,308.5199890136719,309.0,1680500
2025-02-05,316.29998779296875,316.3399963378906,311.6199951171875,314.6000061035156,1481100
