Price,Close,High,Low,Open,Volume
Ticker,AOS,AOS,AOS,AOS,AOS
Date,,,,,
2025-01-02,66.98989868164062,68.96984449547121,66.95009982220982,68.16393846685226,815300
2025-01-03,68.25347900390625,68.43257007275878,66.83070206548234,67.11923809812563,932800
2025-01-06,68.55197143554688,69.18873803796079,68.04454543989131,68.52212418713007,1531100
2025-01-07,67.95500183105469,68.97979781649647,67.61671531294253,68.37287847914341,943900
2025-01-08,68.33307647705078,68.41267419422424,66.9500984023005,67.52717046552387,977700
2025-01-10,67.23863983154297,68.53206868059003,66.86055444004604,67.53711990861996,1343700
2025-01-13,68.28333282470703,68.43257666159634,67.03964683539085,67.23864114819555,1039600
2025-01-14,70.89009857177734,70.9895919287945,69.06934053402296,69.06934053402296,1716800
2025-01-15,70.59161376953125,72.7208035775491,70.54187088443588,72.25318402153962,1702400
2025-01-16,71.03934478759766,71.10899089893341,70.32298044765459,70.94979544967636,969000
2025-01-17,71.447265625,71.90494112831355,70.91994401446169,71.57661381760052,1285700
2025-01-21,72.32283020019531,72.79045734749381,71.92484916478018,72.13378750043033,973600
2025-01-22,70.61151123046875,71.67610604754813,70.00459190952238,71.56666108207543,1701500
2025-01-23,70.90999603271484,71.48706814547263,69.93495048164097,70.78065542434778,1932600
2025-01-24,70.21353149414062,70.97963867540919,70.04439203203484,70.72095747131436,1458400
2025-01-27,71.0691909790039,71.46717200536716,70.32297940114408,70.57171659376402,1112200
2025-01-28,69.51707458496094,71.52686779774692,69.22853852539413,70.64136398325356,1397000
2025-01-29,68.87035369873047,69.50712029154694,68.4922683155318,69.38772370882265,1513000
2025-01-30,66.97000122070312,67.31823937298192,65.19899357330881,66.17404673614698,3225300
2025-01-31,67.30000305175781,68.81999969482422,66.75,67.75,2674700
2025-02-03,67.04000091552734,67.58000183105469,65.58000183105469,66.70999908447266,2475400
2025-02-04,65.66000366210938,67.76000213623047,65.6500015258789,67.05999755859375,2227100
2025-02-05,65.63999938964844,66.1500015258789,64.94000244140625,66.0,1508400
