Price,Close,High,Low,Open,Volume
Ticker,AAL,AAL,AAL,AAL,AAL
Date,,,,,
2025-01-02,17.0,17.6299991607666,16.829999923706055,17.399999618530273,19027500
2025-01-03,16.969999313354492,17.030000686645508,16.270000457763672,17.030000686645508,23807000
2025-01-06,17.520000457763672,17.940000534057617,17.3799991607666,17.639999389648438,31834600
2025-01-07,17.690000534057617,17.989999771118164,17.530000686645508,17.579999923706055,25491200
2025-01-08,17.600000381469727,17.719999313354492,17.079999923706055,17.530000686645508,23093600
2025-01-10,18.3799991607666,18.450000762939453,17.799999237060547,17.93000030517578,43954000
2025-01-13,17.600000381469727,17.979999542236328,17.31999969482422,17.920000076293945,28427200
2025-01-14,18.209999084472656,18.239999771118164,17.790000915527344,17.790000915527344,26175800
2025-01-15,18.06999969482422,18.559999465942383,17.969999313354492,18.540000915527344,20402000
2025-01-16,18.290000915527344,18.329999923706055,17.780000686645508,18.020000457763672,22031800
2025-01-17,18.270000457763672,18.56999969482422,18.15999984741211,18.549999237060547,20438500
2025-01-21,18.639999389648438,18.649999618530273,18.270000457763672,18.520000457763672,30731600
2025-01-22,18.65999984741211,19.100000381469727,18.3700008392334,19.09000015258789,58392400
2025-01-23,17.030000686645508,17.540000915527344,16.729999542236328,17.299999237060547,94892400
2025-01-24,16.959999084472656,17.34000015258789,16.549999237060547,16.850000381469727,37782500
2025-01-27,17.200000762939453,17.540000915527344,16.700000762939453,16.81999969482422,40498000
2025-01-28,17.149999618530273,17.469999313354492,16.950000762939453,17.079999923706055,29817400
2025-01-29,17.329999923706055,17.34000015258789,16.940000534057617,17.139999389648438,24719400
2025-01-30,16.899999618530273,17.229999542236328,16.799999237060547,16.93000030517578,42121200
2025-01-31,16.920000076293945,17.229999542236328,16.90999984741211,16.959999084472656,30197000
2025-02-03,16.700000762939453,16.81999969482422,16.219999313354492,16.389999389648438,32955700
2025-02-04,16.84000015258789,16.93000030517578,16.700000762939453,16.75,28810100
2025-02-05,16.959999084472656,17.219999313354492,16.510000228881836,16.850000381469727,27632200
