Price,Close,High,Low,Open,Volume
Ticker,A,A,A,A,A
Date,,,,,
2025-01-02,133.42999267578125,135.72999572753906,132.8699951171875,135.2100067138672,953600
2025-01-03,135.69000244140625,136.0500030517578,132.75999450683594,133.4499969482422,1246900
2025-01-06,136.42999267578125,138.33999633789062,135.33999633789062,135.60000610351562,1047000
2025-01-07,137.41000366210938,140.27999877929688,135.97999572753906,136.8300018310547,1056700
2025-01-08,137.0,137.67999267578125,135.6300048828125,137.67999267578125,1684600
2025-01-10,137.47000122070312,140.13999938964844,134.7100067138672,134.75,1369900
2025-01-13,141.9499969482422,142.82000732421875,137.0,137.22000122070312,1562000
2025-01-14,143.42999267578125,145.3800048828125,140.14999389648438,142.0,2445400
2025-01-15,142.22999572753906,146.5,138.67999267578125,144.13999938964844,2328600
2025-01-16,144.72000122070312,145.11000061035156,140.42999267578125,142.77999877929688,1661400
2025-01-17,147.36000061035156,148.4600067138672,145.1999969482422,145.8800048828125,3210300
2025-01-21,152.57000732421875,153.17999267578125,148.00999450683594,148.6699981689453,2759600
2025-01-22,152.60000610351562,153.75999450683594,151.72000122070312,152.8300018310547,1730900
2025-01-23,152.4499969482422,152.9600067138672,148.17999267578125,152.8300018310547,1332000
2025-01-24,151.44000244140625,152.77000427246094,150.77999877929688,152.10000610351562,1844900
2025-01-27,150.9600067138672,152.22000122070312,148.72999572753906,151.55999755859375,2229600
2025-01-28,150.33999633789062,153.24000549316406,150.2100067138672,152.61000061035156,1791600
2025-01-29,147.08999633789062,149.89999389648438,146.5500030517578,148.99000549316406,1583200
2025-01-30,151.3800048828125,152.47999572753906,147.64999389648438,148.9499969482422,1496000
2025-01-31,151.52000427246094,153.83999633789062,150.5,150.9600067138672,1886600
2025-02-03,148.6300048828125,150.32000732421875,147.8800048828125,149.75999450683594,1637900
2025-02-04,147.0399932861328,148.64999389648438,146.27000427246094,148.02000427246094,1290900
2025-02-05,147.99000549316406,148.7100067138672,146.30999755859375,147.88999938964844,1348100
