Price,Close,High,Low,Open,Volume
Ticker,AMP,AMP,AMP,AMP,AMP
Date,,,,,
2025-01-02,529.9600219726562,536.5399780273438,526.1599731445312,535.5,511400
2025-01-03,535.8400268554688,536.1500244140625,526.780029296875,532.739990234375,275000
2025-01-06,530.8099975585938,539.6099853515625,530.1500244140625,535.72998046875,359600
2025-01-07,528.8300170898438,534.8699951171875,521.8699951171875,533.1699829101562,372800
2025-01-08,534.9299926757812,535.0,527.72998046875,529.47998046875,568400
2025-01-10,515.47998046875,528.489990234375,514.4000244140625,528.3200073242188,437000
2025-01-13,517.5900268554688,518.5900268554688,507.9700012207031,512.010009765625,432800
2025-01-14,526.6699829101562,526.9299926757812,518.5399780273438,518.7100219726562,329800
2025-01-15,537.25,541.9299926757812,535.5399780273438,537.969970703125,549800
2025-01-16,546.4299926757812,547.3699951171875,534.8699951171875,538.0,461900
2025-01-17,552.1900024414062,552.3400268554688,544.1699829101562,549.5499877929688,942200
2025-01-21,558.739990234375,560.510009765625,554.6199951171875,554.6199951171875,469400
2025-01-22,561.530029296875,563.0900268554688,556.2100219726562,558.739990234375,511900
2025-01-23,563.4099731445312,566.9199829101562,560.27001953125,560.27001953125,296000
2025-01-24,563.5800170898438,568.010009765625,559.3499755859375,560.2999877929688,367700
2025-01-27,561.3800048828125,563.739990234375,553.2000122070312,558.9500122070312,380900
2025-01-28,571.8400268554688,575.6199951171875,560.25,562.530029296875,529300
2025-01-29,575.1300048828125,577.8900146484375,566.1599731445312,569.4400024414062,797900
2025-01-30,547.8400268554688,582.0499877929688,532.8300170898438,581.4099731445312,1173800
2025-01-31,543.3599853515625,547.1400146484375,537.719970703125,545.1699829101562,797700
2025-02-03,537.1199951171875,538.489990234375,523.9500122070312,533.5,570300
2025-02-04,535.4000244140625,538.5,531.0,537.0399780273438,573700
2025-02-05,538.2899780273438,539.0700073242188,532.010009765625,537.3200073242188,372000
