Price,Close,High,Low,Open,Volume
Ticker,BK,BK,BK,BK,BK
Date,,,,,
2025-01-02,76.98591613769531,77.50306400051848,76.48865536715114,76.81684170913641,3443300
2025-01-03,76.50853729248047,76.93618182977167,75.72286441756887,76.5881008314176,3369200
2025-01-06,77.49311065673828,78.25889643310086,77.17486409175031,77.35387825878084,3381300
2025-01-07,77.53289794921875,78.05999314869291,76.63782705030171,77.7019647891261,4498800
2025-01-08,77.52294921875,77.58262566933878,76.35936086482867,77.47322769545588,3031600
2025-01-10,75.0068130493164,77.42350070544461,74.97697861700327,76.97596904555307,3577400
2025-01-13,75.69303131103516,75.72286574175912,74.4996085564952,74.73829158988383,4068700
2025-01-14,75.52396392822266,76.3195765629197,75.30516798771201,75.55379835872924,4689900
2025-01-15,81.59054565429688,81.68999628785474,78.66664998459436,78.66664998459436,9273900
2025-01-16,81.79939270019531,82.02813598185092,80.59602260563415,81.27229752355909,5143100
2025-01-17,82.83369445800781,83.2116098864928,80.91426771019289,81.88889450540032,4695600
2025-01-21,84.46471405029297,84.53433025405712,82.88342086822539,82.88342086822539,4829900
2025-01-22,83.86799621582031,85.3398837218273,83.41051725651562,84.325475175125,4289000
2025-01-23,84.26580810546875,85.08131541330538,83.65914939734188,83.92766685765532,4041600
2025-01-24,85.31999969482422,85.866981962774,83.9575025194788,83.99728428966371,4306000
2025-01-27,85.9000015258789,85.93000030517578,84.72000122070312,85.19999694824219,2963800
2025-01-28,86.33999633789062,86.69000244140625,85.38999938964844,85.41000366210938,3248200
2025-01-29,86.04000091552734,87.69999694824219,85.83000183105469,85.83000183105469,3397900
2025-01-30,86.5,87.52999877929688,86.05000305175781,86.7300033569336,2859300
2025-01-31,85.93000030517578,86.87000274658203,85.77999877929688,86.44000244140625,3905700
2025-02-03,85.19000244140625,85.6500015258789,83.75,84.61000061035156,3501300
2025-02-04,84.86000061035156,85.27999877929688,84.41999816894531,85.02999877929688,3101600
2025-02-05,85.73999786376953,85.97000122070312,84.88999938964844,85.38999938964844,3217000
