Price,Close,High,Low,Open,Volume
Ticker,AEE,AEE,AEE,AEE,AEE
Date,,,,,
2025-01-02,88.98999786376953,90.05999755859375,88.68000030517578,89.95999908447266,927200
2025-01-03,88.8499984741211,89.80000305175781,88.7699966430664,89.05000305175781,1059400
2025-01-06,86.87000274658203,88.68000030517578,86.80999755859375,88.44999694824219,1045800
2025-01-07,87.95999908447266,88.47000122070312,87.04000091552734,87.11000061035156,1294100
2025-01-08,89.23999786376953,89.29000091552734,87.31999969482422,87.75,1476600
2025-01-10,88.04000091552734,89.18000030517578,87.91000366210938,88.69000244140625,1095600
2025-01-13,88.80999755859375,88.94999694824219,87.55000305175781,88.18000030517578,955700
2025-01-14,89.4000015258789,89.93000030517578,88.73999786376953,88.80000305175781,1174600
2025-01-15,91.12000274658203,91.5,90.26000213623047,90.33999633789062,1304900
2025-01-16,93.86000061035156,93.9000015258789,90.83999633789062,90.9800033569336,1142500
2025-01-17,94.16999816894531,94.93000030517578,93.30999755859375,93.55000305175781,1351300
2025-01-21,96.23999786376953,96.73999786376953,95.16000366210938,95.38999938964844,1506200
2025-01-22,93.3499984741211,96.02999877929688,93.11000061035156,95.86000061035156,1158200
2025-01-23,93.30999755859375,94.0999984741211,93.06999969482422,93.81999969482422,1138400
2025-01-24,94.12000274658203,94.25,92.79000091552734,92.79000091552734,743600
2025-01-27,94.12999725341797,94.79000091552734,91.87000274658203,94.52999877929688,2453600
2025-01-28,93.22000122070312,94.33000183105469,92.44999694824219,94.20999908447266,1137400
2025-01-29,92.79000091552734,93.91000366210938,92.52999877929688,93.37000274658203,912800
2025-01-30,94.11000061035156,94.22000122070312,93.2300033569336,93.91999816894531,790500
2025-01-31,94.19999694824219,94.7699966430664,93.6500015258789,94.0,1686900
2025-02-03,96.01000213623047,96.2300033569336,93.16000366210938,93.95999908447266,1725100
2025-02-04,95.48999786376953,95.58000183105469,94.0999984741211,95.12999725341797,2100100
2025-02-05,96.62000274658203,97.29000091552734,96.02999877929688,96.5,1793500
