Price,Close,High,Low,Open,Volume
Ticker,ARE,ARE,ARE,ARE,ARE
Date,,,,,
2025-01-02,97.5,98.01000213623047,96.33000183105469,97.87000274658203,1134800
2025-01-03,99.16000366210938,99.68000030517578,97.5199966430664,97.5999984741211,1095400
2025-01-06,97.7300033569336,100.33000183105469,97.62999725341797,99.2300033569336,1434000
2025-01-07,97.36000061035156,99.47000122070312,97.20999908447266,98.4000015258789,1849500
2025-01-08,97.38999938964844,97.58999633789062,96.25,97.0,1880700
2025-01-10,94.98999786376953,96.55999755859375,94.56999969482422,96.0,1780600
2025-01-13,97.66999816894531,97.80000305175781,94.3499984741211,95.11000061035156,1655800
2025-01-14,97.80999755859375,98.48999786376953,97.4800033569336,97.66000366210938,967700
2025-01-15,98.43000030517578,100.7699966430664,97.80000305175781,100.55999755859375,920800
2025-01-16,100.08999633789062,100.36000061035156,98.08999633789062,98.5999984741211,1020300
2025-01-17,101.79000091552734,102.73999786376953,99.98999786376953,100.45999908447266,1085200
2025-01-21,102.80999755859375,103.48999786376953,102.18000030517578,102.27999877929688,1164700
2025-01-22,100.62999725341797,102.1500015258789,100.55999755859375,102.1500015258789,646200
2025-01-23,100.44999694824219,101.0999984741211,99.11000061035156,100.87000274658203,1284000
2025-01-24,101.62999725341797,102.18000030517578,100.12000274658203,100.18000030517578,859400
2025-01-27,102.11000061035156,104.44000244140625,101.62999725341797,102.27999877929688,2659200
2025-01-28,97.25,101.68000030517578,96.05999755859375,101.56999969482422,2388600
2025-01-29,95.79000091552734,98.66000366210938,95.44999694824219,97.77999877929688,1585700
2025-01-30,95.8499984741211,98.41000366210938,95.0199966430664,97.5,1560600
2025-01-31,97.3499984741211,98.04000091552734,95.12999725341797,95.45999908447266,4073200
2025-02-03,94.58000183105469,96.80999755859375,94.36000061035156,96.23999786376953,1217300
2025-02-04,94.47000122070312,94.97000122070312,93.80000305175781,94.5,983200
2025-02-05,97.0199966430664,97.33000183105469,94.41000366210938,95.4800033569336,1057000
