Price,Close,High,Low,Open,Volume
Ticker,ALGN,ALGN,ALGN,ALGN,ALGN
Date,,,,,
2025-01-02,208.49000549316406,215.75999450683594,207.1999969482422,211.77000427246094,517900
2025-01-03,208.25999450683594,212.49000549316406,206.0,209.83999633789062,517000
2025-01-06,218.8800048828125,221.9600067138672,212.5500030517578,215.30999755859375,913600
2025-01-07,217.55999755859375,226.36000061035156,216.83999633789062,219.55999755859375,667200
2025-01-08,215.3699951171875,216.02000427246094,210.0,215.91000366210938,729000
2025-01-10,212.1199951171875,215.0,208.00999450683594,211.0,758800
2025-01-13,213.67999267578125,213.80999755859375,207.77000427246094,210.0,454100
2025-01-14,210.4600067138672,215.35000610351562,208.8000030517578,213.74000549316406,382800
2025-01-15,215.77999877929688,218.97000122070312,214.4499969482422,214.5500030517578,469500
2025-01-16,218.91000366210938,219.1199951171875,213.5399932861328,215.77999877929688,464300
2025-01-17,224.22999572753906,228.0,221.0,222.9199981689453,670100
2025-01-21,228.0,230.27000427246094,226.8000030517578,228.2899932861328,744400
2025-01-22,232.13999938964844,237.22999572753906,225.55999755859375,228.0,727400
2025-01-23,234.88999938964844,235.5500030517578,228.57000732421875,231.6300048828125,455100
2025-01-24,233.3000030517578,234.38999938964844,226.1199951171875,232.77000427246094,508400
2025-01-27,229.82000732421875,234.19000244140625,228.22000122070312,232.57000732421875,592400
2025-01-28,226.1699981689453,230.5,224.35000610351562,230.24000549316406,574100
2025-01-29,224.4499969482422,227.88999938964844,223.47000122070312,225.07000732421875,475400
2025-01-30,225.36000061035156,231.8000030517578,224.52999877929688,226.58999633789062,885900
2025-01-31,219.11000061035156,227.6699981689453,216.55999755859375,226.33999633789062,1207700
2025-02-03,215.82000732421875,220.32000732421875,209.14999389648438,213.89999389648438,1432800
2025-02-04,214.75,217.6199951171875,212.6199951171875,212.83999633789062,889800
2025-02-05,216.36000061035156,218.2100067138672,214.3000030517578,217.00999450683594,1224400
