Price,Close,High,Low,Open,Volume
Ticker,AIV,AIV,AIV,AIV,AIV
Date,,,,,
2025-01-02,8.446666717529297,8.484000014696772,8.325333279211,8.484000014696772,1211400
2025-01-03,8.390666961669922,8.530667504214106,8.353333661677356,8.474667109177215,983100
2025-01-06,8.12933349609375,8.43733342970371,8.12933349609375,8.409333678492633,792500
2025-01-07,8.073332786560059,8.194666223838377,7.998666192865095,8.119999630143413,936600
2025-01-08,8.035999298095703,8.07333259405298,7.933332956737189,8.007999548651743,682200
2025-01-10,8.343999862670898,8.549333451489392,8.18533401005667,8.446667102128174,3103200
2025-01-13,8.399999618530273,8.418666711595304,8.175999842325837,8.29733327696057,1868400
2025-01-14,8.890000343322754,8.989999771118164,8.5600004196167,8.59000015258789,2732000
2025-01-15,9.119999885559082,9.170000076293945,8.949999809265137,9.069999694824219,1799400
2025-01-16,9.039999961853027,9.130000114440918,8.970000267028809,9.119999885559082,1449700
2025-01-17,9.010000228881836,9.180000305175781,8.970000267028809,9.100000381469727,970200
2025-01-21,9.069999694824219,9.199999809265137,9.039999961853027,9.079999923706055,1279300
2025-01-22,9.020000457763672,9.0600004196167,8.920000076293945,9.029999732971191,1129400
2025-01-23,8.930000305175781,9.050000190734863,8.890000343322754,9.010000228881836,1222900
2025-01-24,8.930000305175781,9.010000228881836,8.84000015258789,8.890000343322754,558700
2025-01-27,8.970000267028809,9.109999656677246,8.890000343322754,8.979999542236328,1189600
2025-01-28,9.0600004196167,9.100000381469727,8.930000305175781,8.930000305175781,2356900
2025-01-29,9.020000457763672,9.130000114440918,8.920000076293945,9.050000190734863,1591000
2025-01-30,9.109999656677246,9.289999961853027,9.069999694824219,9.109999656677246,2670600
2025-01-31,9.039999961853027,9.1899995803833,8.960000038146973,9.140000343322754,1091700
2025-02-03,8.9399995803833,9.029999732971191,8.8100004196167,8.930000305175781,1207100
2025-02-04,8.949999809265137,8.989999771118164,8.819999694824219,8.890000343322754,870000
2025-02-05,8.989999771118164,9.0600004196167,8.930000305175781,8.949999809265137,976000
