Price,Close,High,Low,Open,Volume
Ticker,ALL,ALL,ALL,ALL,ALL
Date,,,,,
2025-01-02,191.9499969482422,193.75999450683594,190.4199981689453,193.02999877929688,1721900
2025-01-03,191.4499969482422,193.5,190.83999633789062,192.72000122070312,1431600
2025-01-06,185.91000366210938,192.5500030517578,185.35000610351562,191.6199951171875,2622900
2025-01-07,186.0399932861328,187.60000610351562,184.19000244140625,186.08999633789062,2265500
2025-01-08,191.8000030517578,191.83999633789062,185.02000427246094,188.72000122070312,2401700
2025-01-10,180.99000549316406,190.75,176.4600067138672,188.6199951171875,4642100
2025-01-13,182.5399932861328,184.35000610351562,178.1300048828125,178.39999389648438,2381500
2025-01-14,186.80999755859375,187.07000732421875,181.94000244140625,183.2899932861328,1554500
2025-01-15,188.02999877929688,190.16000366210938,186.9499969482422,189.0,1672300
2025-01-16,191.10000610351562,191.9600067138672,187.77999877929688,188.41000366210938,1502000
2025-01-17,188.89999389648438,192.88999938964844,188.6300048828125,191.30999755859375,1519000
2025-01-21,189.75,193.32000732421875,189.50999450683594,190.22999572753906,1609200
2025-01-22,185.25,191.88999938964844,184.89999389648438,191.02000427246094,1856800
2025-01-23,184.66000366210938,188.02000427246094,184.2100067138672,185.25,2241700
2025-01-24,186.07000732421875,186.5,183.89999389648438,184.5500030517578,1215500
2025-01-27,193.19000244140625,193.27000427246094,187.2100067138672,187.32000732421875,1518700
2025-01-28,190.9600067138672,192.9199981689453,190.22999572753906,192.0800018310547,875600
2025-01-29,190.80999755859375,192.9499969482422,189.80999755859375,189.97000122070312,724800
2025-01-30,193.8300018310547,194.41000366210938,191.7899932861328,192.82000732421875,879600
2025-01-31,192.3300018310547,194.5800018310547,192.27999877929688,194.0,1619400
2025-02-03,191.97999572753906,192.77000427246094,187.49000549316406,190.8800048828125,1223700
2025-02-04,190.8699951171875,193.47999572753906,190.47999572753906,191.17999267578125,1109100
2025-02-05,193.00999450683594,193.3300018310547,190.9199981689453,193.3300018310547,1288600
