Price,Close,High,Low,Open,Volume
Ticker,BR,BR,BR,BR,BR
Date,,,,,
2025-01-02,226.8300018310547,228.14999389648438,225.0800018310547,226.47999572753906,626900
2025-01-03,229.22999572753906,229.97000122070312,225.8800048828125,226.0,553400
2025-01-06,225.44000244140625,229.6999969482422,224.92999267578125,228.24000549316406,524900
2025-01-07,226.32000732421875,227.92999267578125,225.22999572753906,226.0399932861328,627100
2025-01-08,229.49000549316406,229.72999572753906,225.1999969482422,226.69000244140625,675900
2025-01-10,221.4600067138672,228.1999969482422,220.0,227.6300048828125,642700
2025-01-13,224.80999755859375,225.25,220.1300048828125,221.2899932861328,393700
2025-01-14,227.1199951171875,227.66000366210938,224.55999755859375,224.8800048828125,372500
2025-01-15,228.08999633789062,230.0,226.22000122070312,230.0,372200
2025-01-16,231.0399932861328,231.8800048828125,227.69000244140625,227.9499969482422,422900
2025-01-17,230.39999389648438,233.55999755859375,230.14999389648438,231.8699951171875,582500
2025-01-21,233.5500030517578,234.1999969482422,231.64999389648438,232.49000549316406,465100
2025-01-22,234.9499969482422,236.0500030517578,232.05999755859375,233.64999389648438,397000
2025-01-23,236.75999450683594,237.11000061035156,234.05999755859375,235.17999267578125,443100
2025-01-24,237.35000610351562,237.80999755859375,235.7899932861328,235.7899932861328,327300
2025-01-27,239.5399932861328,241.17999267578125,236.52000427246094,237.41000366210938,420300
2025-01-28,237.91000366210938,241.4499969482422,237.75,239.6699981689453,390100
2025-01-29,235.55999755859375,238.8300018310547,235.52000427246094,237.72000122070312,478000
2025-01-30,239.1199951171875,240.1199951171875,236.55999755859375,236.55999755859375,438300
2025-01-31,238.22000122070312,241.25,230.69000244140625,231.02999877929688,726800
2025-02-03,238.64999389648438,240.16000366210938,234.30999755859375,237.1199951171875,515900
2025-02-04,240.58999633789062,242.02999877929688,237.61000061035156,237.61000061035156,563600
2025-02-05,240.08999633789062,242.38999938964844,240.0500030517578,241.82000732421875,405500
