Price,Close,High,Low,Open,Volume
Ticker,AMT,AMT,AMT,AMT,AMT
Date,,,,,
2025-01-02,181.02999877929688,184.69000244140625,180.57000732421875,184.08999633789062,3142800
2025-01-03,182.55999755859375,183.72999572753906,180.11000061035156,181.25,1817300
2025-01-06,180.25999450683594,183.47999572753906,179.8699951171875,181.57000732421875,2262400
2025-01-07,177.1699981689453,180.9600067138672,176.89999389648438,180.1300048828125,2096000
2025-01-08,179.19000244140625,179.32000732421875,174.77999877929688,176.5500030517578,2048300
2025-01-10,173.4600067138672,176.52000427246094,172.50999450683594,173.55999755859375,3539200
2025-01-13,176.94000244140625,177.1999969482422,173.77999877929688,174.66000366210938,2409800
2025-01-14,178.8000030517578,180.3000030517578,176.25999450683594,176.8800048828125,2124300
2025-01-15,180.32000732421875,185.3000030517578,180.07000732421875,184.0500030517578,2230700
2025-01-16,190.07000732421875,190.52999877929688,180.41000366210938,181.0,3544800
2025-01-17,190.38999938964844,191.75,189.42999267578125,190.75999450683594,2882500
2025-01-21,189.92999267578125,193.77000427246094,189.3300018310547,191.30999755859375,2460800
2025-01-22,185.2899932861328,188.97000122070312,183.64999389648438,188.4600067138672,2753700
2025-01-23,186.38999938964844,186.6199951171875,183.36000061035156,185.7899932861328,1684000
2025-01-24,185.0800018310547,186.9499969482422,184.88999938964844,186.0,1218200
2025-01-27,192.0399932861328,192.85000610351562,187.97000122070312,190.0,2862400
2025-01-28,186.92999267578125,191.30999755859375,186.1699981689453,190.22000122070312,1997200
2025-01-29,183.6300048828125,187.7899932861328,183.1199951171875,186.83999633789062,1735100
2025-01-30,185.82000732421875,187.30999755859375,184.0500030517578,186.22999572753906,1457000
2025-01-31,184.9499969482422,187.6300048828125,184.33999633789062,185.27999877929688,1570200
2025-02-03,185.3699951171875,186.5,182.14999389648438,184.82000732421875,1832100
2025-02-04,184.1300048828125,184.8300018310547,182.13999938964844,183.77000427246094,1450200
2025-02-05,187.4600067138672,188.22000122070312,184.82000732421875,186.80999755859375,1869700
