Price,Close,High,Low,Open,Volume
Ticker,ATO,ATO,ATO,ATO,ATO
Date,,,,,
2025-01-02,138.2899932861328,140.47999572753906,137.36000061035156,140.47999572753906,567200
2025-01-03,138.7899932861328,139.36000061035156,137.77999877929688,138.27000427246094,791300
2025-01-06,136.50999450683594,138.85000610351562,136.16000366210938,138.41000366210938,946500
2025-01-07,136.6300048828125,137.99000549316406,136.3800048828125,136.50999450683594,611900
2025-01-08,139.52000427246094,139.7100067138672,136.57000732421875,136.57000732421875,954900
2025-01-10,137.0399932861328,138.94000244140625,136.77000427246094,138.32000732421875,779800
2025-01-13,138.25999450683594,138.52000427246094,136.63999938964844,137.35000610351562,785200
2025-01-14,140.72000122070312,141.25,138.6199951171875,138.6699981689453,1049900
2025-01-15,141.0800018310547,142.72000122070312,140.4199981689453,142.33999633789062,1223900
2025-01-16,144.94000244140625,144.99000549316406,140.97999572753906,140.97999572753906,673900
2025-01-17,145.3699951171875,145.97999572753906,144.49000549316406,144.69000244140625,1045900
2025-01-21,145.4600067138672,147.6999969482422,145.35000610351562,146.30999755859375,1251900
2025-01-22,141.69000244140625,145.50999450683594,141.50999450683594,144.63999938964844,818200
2025-01-23,139.55999755859375,142.99000549316406,139.02999877929688,142.44000244140625,1247300
2025-01-24,139.50999450683594,140.07000732421875,138.77000427246094,138.83999633789062,898300
2025-01-27,142.83999633789062,142.91000366210938,138.89999389648438,140.69000244140625,1116300
2025-01-28,141.4600067138672,142.6199951171875,140.55999755859375,142.50999450683594,683100
2025-01-29,141.02999877929688,142.44000244140625,140.66000366210938,141.47000122070312,802200
2025-01-30,142.7100067138672,143.2100067138672,141.6699981689453,142.82000732421875,654300
2025-01-31,142.50999450683594,143.02999877929688,141.33999633789062,142.39999389648438,1240800
2025-02-03,143.39999389648438,143.77999877929688,140.69000244140625,142.0399932861328,831100
2025-02-04,142.39999389648438,143.14999389648438,141.57000732421875,142.1699981689453,1060800
2025-02-05,145.05999755859375,146.42999267578125,142.94000244140625,143.89999389648438,1299000
